Date,Fatalities
13 Dec 1969,0
2 Aug 1970,0
17 Aug 1970,0
6 Sep 1970,0
18 Sep 1970,0
4 Nov 1970,0
30 Jul 1971,0
4 Jan 1972,0
22 Feb 1972,0
12 Apr 1972,0
2 Jul 1972,1
15 Dec 1972,0
23 Jul 1973,0
25 Nov 1973,0
26 Nov 1973,0
12 Mar 1974,0
20 Nov 1974,59
25 Dec 1974,0
9 Apr 1975,0
16 May 1975,0
12 Jun 1975,0
3 Dec 1975,0
16 Dec 1975,0
9 May 1976,17
11 May 1976,0
27 Mar 1977,335+248
27 Mar 1977,248+335
1 Jan 1978,213
2 Mar 1978,0
2 Jun 1978,0
9 Aug 1978,0
29 Aug 1978,0
15 Feb 1979,0
18 Mar 1979,0
4 Apr 1979,0+1
30 Jul 1979,0
27 Dec 1979,0
7 Feb 1980,0
1 Aug 1980,0
8 Sep 1980,0
19 Sep 1980,0
19 Nov 1980,14
13 May 1981,0
15 Sep 1981,0
7 Jan 1982,0
24 Jun 1982,0
30 Jun 1982,0
11 Aug 1982,1
13 Oct 1982,
16 Jan 1983,0
28 Jan 1983,0
18 Mar 1983,0
11 May 1983,0
20 Jun 1983,0
4 Aug 1983,0
1 Sep 1983,269
11 Oct 1983,0
18 Oct 1983,0
27 Nov 1983,181
19 Dec 1983,0
18 Jan 1984,0
14 Apr 1984,0
11 May 1984,0
2 Jun 1984,0
11 Jun 1984,0
29 Sep 1984,0
1 Nov 1984,0
16 Nov 1984,0
20 Dec 1984,0
19 Feb 1985,0
16 Mar 1985,0
25 Apr 1985,0
23 Jun 1985,329
1 Aug 1985,0
12 Aug 1985,520
11 Sep 1985,0
15 Sep 1985,0
20 Nov 1985,0
28 Nov 1985,0
2 Dec 1985,0
15 Dec 1985,0
15 Dec 1985,0
27 Jan 1986,0
4 Feb 1986,0
3 Mar 1986,0
3 May 1986,0
23 May 1986,0
24 Jun 1986,0
19 Aug 1986,0
5 Sep 1986,20
21 Dec 1986,0
11 Feb 1987,0
12 Feb 1987,0
26 Feb 1987,0
10 Mar 1987,0
21 Apr 1987,0
19 May 1987,0
29 May 1987,0
20 Jun 1987,0
20 Jun 1987,0
24 Jul 1987,0
2 Aug 1987,0
7 Aug 1987,0
9 Aug 1987,0
11 Aug 1987,1
1 Nov 1987,0
28 Nov 1987,159
16 Dec 1987,0
9 Jan 1988,0
19 Feb 1988,0
3 Mar 1988,0
5 Apr 1988,2
2 May 1988,0
9 May 1988,0
1 Jun 1988,0
24 Jul 1988,0
11 Sep 1988,0
21 Sep 1988,0
9 Oct 1988,0
3 Nov 1988,0
16 Dec 1988,0
18 Dec 1988,0
21 Dec 1988,259+11
23 Dec 1988,0
19 Feb 1989,4
24 Feb 1989,9
7 Mar 1989,0
7 May 1989,0
17 May 1989,0
1 Jun 1989,0
21 Nov 1989,0
15 Dec 1989,0
4 Jan 1990,0
10 Jan 1990,0
14 Feb 1990,0
7 May 1990,0
16 Jun 1990,0
14 Jul 1990,0
7 Aug 1990,0
27 Aug 1990,0
27 Dec 1990,0
18 Feb 1991,0
29 Apr 1991,0
13 Jun 1991,0
16 Jun 1991,0
9 Aug 1991,0
12 Aug 1991,0
22 Aug 1991,0
2 Oct 1991,0
17 Oct 1991,0
24 Oct 1991,0
12 Dec 1991,0
29 Dec 1991,5
8 Jan 1992,0+1
9 Jan 1992,0
19 Mar 1992,0
6 Jul 1992,0
11 Aug 1992,0
23 Aug 1992,0+1
27 Sep 1992,0
4 Oct 1992,4+39
1 Nov 1992,0
7 Feb 1993,0
20 Mar 1993,0
31 Mar 1993,0
12 Apr 1993,0
2 May 1993,0
25 Jul 1993,0
11 Sep 1993,0
12 Sep 1993,0
25 Sep 1993,0
4 Nov 1993,0
11 Dec 1993,0
12 Feb 1994,0
1 Mar 1994,0
4 Mar 1994,0
22 Sep 1994,0
19 Oct 1994,0
2 Nov 1994,0
11 Dec 1994,1
18 Dec 1994,0
21 Jan 1995,0+3
28 Jan 1995,0
25 Feb 1995,0
8 Apr 1995,0
21 Apr 1995,0
28 May 1995,0
3 Jun 1995,0
21 Jun 1995,0
26 Jun 1995,0
14 Aug 1995,0
15 Oct 1995,0
17 Oct 1995,0
23 Oct 1995,0
1 Nov 1995,0
9 Nov 1995,0
6 Dec 1995,0
10 Dec 1995,0
15 Dec 1995,0
20 Dec 1995,0
5 Jan 1996,0
19 Jan 1996,0
23 Jan 1996,0
19 Feb 1996,0
19 Feb 1996,0
21 Apr 1996,0
19 May 1996,0
21 May 1996,0
14 Jun 1996,0
17 Jun 1996,0
17 Jul 1996,230
6 Aug 1996,0
24 Aug 1996,0
5 Sep 1996,1
9 Sep 1996,0
21 Sep 1996,0
14 Oct 1996,0
2 Nov 1996,0
12 Nov 1996,312+37
12 Mar 1997,0
20 Mar 1997,0
22 Mar 1997,0
4 Apr 1997,0
5 Apr 1997,0
12 Apr 1997,0
19 Apr 1997,0
20 Apr 1997,0
28 Apr 1997,0
2 May 1997,0
2 May 1997,0
14 May 1997,0
10 Jul 1997,0
6 Aug 1997,228
14 Sep 1997,0
6 Dec 1997,0
28 Dec 1997,1
28 Dec 1997,0
5 Apr 1998,0
18 Apr 1998,0
12 May 1998,0
18 May 1998,0
27 May 1998,0
21 Jun 1998,0
5 Aug 1998,0
11 Sep 1998,0
27 Sep 1998,0
29 Sep 1998,0
5 Oct 1998,0
23 Nov 1998,0
28 Nov 1998,0
30 Nov 1998,0
1 Dec 1998,0
1 Dec 1998,0
19 Jan 1999,0
20 Jan 1999,0
20 Jan 1999,0
8 Feb 1999,0
5 Mar 1999,0
16 Mar 1999,0
1 Apr 1999,0
1 Apr 1999,0
13 Apr 1999,0
6 Jun 1999,0
6 Jun 1999,0
9 Jun 1999,0
23 Jul 1999,1
29 Jul 1999,0
15 Aug 1999,0
2 Sep 1999,0
23 Sep 1999,0
28 Nov 1999,0
22 Dec 1999,4
26 Dec 1999,0
9 Jan 2000,0
27 Feb 2000,0
10 Mar 2000,0
11 Mar 2000,0
2 Apr 2000,0
2 Apr 2000,0
28 Apr 2000,0
12 Jun 2000,0
23 Jul 2000,0
5 Sep 2000,0
15 Oct 2000,0
27 Oct 2000,0
31 Oct 2000,83
5 Nov 2000,0
13 Nov 2000,0
20 Nov 2000,0
12 Dec 2000,0
29 Dec 2000,0
5 Jan 2001,0
10 Jan 2001,0
25 Jan 2001,0
31 Jan 2001,0
24 Apr 2001,0
21 May 2001,0
28 May 2001,0
28 Jul 2001,0
23 Aug 2001,0
23 Nov 2001,0
27 Nov 2001,1
28 Dec 2001,0
3 Jan 2002,0
1 Mar 2002,0
1 Apr 2002,0
26 Apr 2002,0
1 May 2002,0
25 May 2002,225
10 Jul 2002,0
11 Aug 2002,0
14 Sep 2002,0
7 Oct 2002,0
7 Oct 2002,0
9 Oct 2002,0
16 Oct 2002,0
21 Oct 2002,0
31 Oct 2002,0
1 Dec 2002,0
4 Feb 2003,0
6 Mar 2003,0
11 Mar 2003,0
12 Mar 2003,0
1 Apr 2003,0
29 Jul 2003,0
3 Aug 2003,0
19 Aug 2003,0
24 Aug 2003,0
1 Oct 2003,0
12 Oct 2003,0
22 Oct 2003,0
14 Nov 2003,0
17 Nov 2003,0
28 Nov 2003,0
29 Nov 2003,0
15 Jan 2004,0
25 Jan 2004,0
25 Feb 2004,0
26 Feb 2004,0
1 Mar 2004,0
11 Mar 2004,0
23 Mar 2004,0
23 May 2004,0
24 Jul 2004,0
29 Jul 2004,0
1 Aug 2004,0
30 Aug 2004,0
31 Aug 2004,0
21 Sep 2004,0
14 Oct 2004,7
20 Oct 2004,0
7 Nov 2004,0
22 Jan 2005,0
23 Jan 2005,0
24 Jan 2005,0
11 Feb 2005,0
8 May 2005,0
22 May 2005,0
4 Jul 2005,0
30 Jul 2005,0
19 Aug 2005,0
29 Aug 2005,0
8 Sep 2005,1
14 Sep 2005,0
20 Oct 2005,0
19 Dec 2005,0
20 Dec 2005,0
12 Jan 2006,0
2 Feb 2006,0
25 Mar 2006,0
10 Apr 2006,0
17 Apr 2006,0
23 Apr 2006,0
