Date,Fatalities
8 Jun 2014,0
16 Jun 2014,0
24 Jul 2014,116
4 Nov 2014,0
20 Nov 2014,0
21 Nov 2014,0
23 Feb 2015,0
5 Mar 2015,0
2 May 2015,0
8 Jun 2015,0
23 Jul 2015,0
30 Jul 2015,0
7 Aug 2015,0
13 Sep 2015,0
21 Sep 2015,0
30 Sep 2015,0
30 Oct 2015,0
2 Nov 2015,0
24 Jan 2016,0
28 Jan 2016,0
1 Mar 2016,0
21 Aug 2016,0
16 Sep 2016,0
21 Oct 2016,0
2 Dec 2016,0
9 Dec 2016,0
11 Dec 2016,0
15 Dec 2016,0
8 Mar 2017,0
9 Mar 2017,0
19 Mar 2017,0
21 Apr 2017,0
2 Jul 2017,0
12 Sep 2017,0
7 Oct 2017,0
14 Oct 2017,0
19 Oct 2017,0
20 Oct 2017,0
24 Oct 2017,0
12 Dec 2017,0
17 Dec 2017,0
21 Jan 2018,0
26 Jan 2018,0
7 Feb 2018,0
20 Feb 2018,0
7 Mar 2018,0
27 Mar 2018,0
29 Mar 2018,0
8 Apr 2018,0
20 Apr 2018,0
14 Jun 2018,0
1 Jul 2018,0
2 Jul 2018,0
23 Jul 2018,0
25 Jul 2018,0
25 Aug 2018,0
16 Nov 2018,0
3 Jan 2019,0
13 Mar 2019,0
4 Apr 2019,0
6 Jun 2019,0
8 Jul 2019,0
26 Aug 2019,0
25 Nov 2019,0
27 Jan 2020,0
7 Oct 2020,0
12 Apr 2021,0
16 May 2021,0
24 May 2021,0
19 Oct 2021,0
18 Dec 2021,0
11 Mar 2022,0
2 May 2022,0
21 Jun 2022,0
29 Jul 2022,0
5 Aug 2022,0
11 Oct 2022,0
24 Mar 2023,0
25 Jul 2023,0
30 Dec 2023,0
24 Jan 2024,0
9 Feb 2024,0
23 Apr 2024,0
28 Apr 2024,0
29 May 2024,0
16 Sep 2024,0
