Date,Fatalities
13 May 2023,0
26 May 2023,0
2 Jun 2023,0
6 Jun 2023,0
15 Jun 2023,0
11 Jul 2023,0
12 Jul 2023,0
15 Jul 2023,0
28 Jul 2023,0
13 Aug 2023,0
13 Aug 2023,0
14 Aug 2023,0
24 Aug 2023,0
30 Aug 2023,0
3 Sep 2023,0
9 Sep 2023,0
18 Sep 2023,0
6 Oct 2023,0
20 Oct 2023,0
22 Oct 2023,0
25 Oct 2023,0
26 Oct 2023,0
29 Oct 2023,0
15 Nov 2023,0
20 Nov 2023,0
9 Dec 2023,0
6 Jan 2024,0
8 Jan 2024,0
17 Jan 2024,0
18 Feb 2024,0
3 Mar 2024,0
23 Apr 2024,0
29 Apr 2024,0
1 May 2024,0
4 May 2024,0
5 May 2024,0
9 May 2024,0
11 May 2024,0
29 May 2024,0+1
5 Jun 2024,0
7 Jun 2024,0
22 Jun 2024,0
2 Jul 2024,0
29 Jul 2024,0
2 Aug 2024,0
4 Aug 2024,0
5 Aug 2024,0
22 Aug 2024,0
11 Sep 2024,0
14 Sep 2024,0
17 Sep 2024,0
25 Sep 2024,0
15 Oct 2024,0
27 Oct 2024,0
28 Oct 2024,0
1 Nov 2024,0
