Date,Fatalities
4 Sep 2023,0
16 Sep 2023,0
18 Sep 2023,0
26 Sep 2023,0
27 Sep 2023,0
22 Oct 2023,0
22 Oct 2023,0
23 Oct 2023,0
25 Oct 2023,0
6 Nov 2023,0
9 Nov 2023,0
12 Nov 2023,0
2 Dec 2023,0
21 Dec 2023,0
22 Dec 2023,0
10 Jan 2024,0
13 Jan 2024,0
7 Feb 2024,0
8 Feb 2024,0
12 Feb 2024,0
17 Feb 2024,0
29 Feb 2024,0
2 Mar 2024,0
3 Mar 2024,0
5 Mar 2024,0
5 Mar 2024,0
6 Mar 2024,0
25 Mar 2024,0
27 Mar 2024,0
12 Apr 2024,0
16 Apr 2024,0
21 Apr 2024,0
26 Apr 2024,0
6 May 2024,0
16 May 2024,0
17 May 2024,0
19 May 2024,0
19 May 2024,0
28 May 2024,0
1 Jul 2024,0
3 Jul 2024,0
12 Jul 2024,0
13 Jul 2024,0
18 Jul 2024,0
25 Jul 2024,0
8 Aug 2024,0
11 Aug 2024,0
14 Aug 2024,0
16 Aug 2024,0
21 Aug 2024,0
25 Aug 2024,0
3 Sep 2024,0
6 Sep 2024,0
12 Sep 2024,0
26 Sep 2024,0
5 Oct 2024,0
29 Oct 2024,0
30 Oct 2024,0
