Date,Fatalities
16 Jun 2011,0
22 Jun 2011,0
25 Jun 2011,0
4 Jul 2011,0
11 Jul 2011,0
19 Jul 2011,0
21 Jul 2011,0
30 Jul 2011,0
4 Aug 2011,0
19 Aug 2011,0
6 Sep 2011,0
6 Sep 2011,0
10 Sep 2011,0
12 Sep 2011,0
16 Sep 2011,0
17 Sep 2011,0
21 Sep 2011,0
29 Sep 2011,0
7 Oct 2011,0
16 Oct 2011,0
20 Oct 2011,0
23 Oct 2011,0
24 Oct 2011,0
8 Nov 2011,0
8 Nov 2011,0
11 Nov 2011,0
16 Nov 2011,0
18 Nov 2011,0
18 Nov 2011,0
18 Nov 2011,0
23 Nov 2011,0
1 Dec 2011,0
7 Dec 2011,0
8 Dec 2011,0
22 Dec 2011,0
30 Dec 2011,0
7 Jan 2012,0
9 Jan 2012,0
21 Jan 2012,0
30 Jan 2012,0
30 Jan 2012,0
6 Feb 2012,0
7 Feb 2012,0
11 Feb 2012,0
13 Feb 2012,0
16 Feb 2012,0
18 Feb 2012,0
23 Feb 2012,0
23 Feb 2012,0
24 Feb 2012,0
13 Mar 2012,0
16 Mar 2012,0
20 Mar 2012,0
23 Mar 2012,0
29 Mar 2012,0
29 Mar 2012,0
4 Apr 2012,0
4 Apr 2012,0
4 Apr 2012,0
4 Apr 2012,0
6 Apr 2012,0
11 Apr 2012,0
15 Apr 2012,0
22 Apr 2012,0
8 May 2012,0
15 May 2012,0
17 May 2012,0
23 May 2012,0
28 May 2012,0
1 Jun 2012,0
1 Jun 2012,0
4 Jun 2012,0
12 Jun 2012,0
5 Jul 2012,0
14 Jul 2012,0
17 Jul 2012,0
29 Jul 2012,0
30 Jul 2012,0
31 Jul 2012,0
24 Aug 2012,0
26 Aug 2012,0
3 Sep 2012,0
5 Sep 2012,0
7 Sep 2012,0
13 Sep 2012,0
13 Sep 2012,0
14 Sep 2012,0
21 Sep 2012,0
22 Sep 2012,0
23 Sep 2012,0
27 Sep 2012,0
30 Sep 2012,0
1 Oct 2012,0
2 Oct 2012,0
5 Oct 2012,0
6 Oct 2012,0
14 Oct 2012,0
17 Oct 2012,0
17 Oct 2012,0
19 Oct 2012,0
20 Oct 2012,0
20 Oct 2012,0
23 Oct 2012,0
27 Oct 2012,0
10 Nov 2012,0
24 Nov 2012,0
24 Nov 2012,0
24 Nov 2012,0
29 Nov 2012,0
1 Dec 2012,0
4 Dec 2012,0
6 Dec 2012,0
6 Dec 2012,0
8 Dec 2012,0
13 Dec 2012,0
26 Dec 2012,0
27 Dec 2012,0
1 Jan 2013,0
3 Jan 2013,0
4 Jan 2013,0
7 Jan 2013,0
20 Jan 2013,0
23 Jan 2013,0
3 Feb 2013,0
5 Feb 2013,0
6 Feb 2013,0
8 Feb 2013,0
14 Feb 2013,0
16 Feb 2013,0
22 Feb 2013,0
25 Feb 2013,0
27 Feb 2013,0
9 Mar 2013,0
12 Mar 2013,0
27 Mar 2013,0
31 Mar 2013,0
12 Apr 2013,0
13 Apr 2013,0
17 Apr 2013,0
29 Apr 2013,
10 May 2013,0
21 May 2013,0
26 May 2013,0
30 May 2013,0
31 May 2013,0
7 Jun 2013,0
15 Jun 2013,0
18 Jun 2013,0
21 Jun 2013,0
18 Jul 2013,0
22 Jul 2013,0
31 Jul 2013,0
5 Aug 2013,0
6 Aug 2013,0
6 Aug 2013,0
10 Aug 2013,0
10 Aug 2013,0
21 Aug 2013,0
22 Aug 2013,0
25 Aug 2013,0
25 Aug 2013,0
25 Aug 2013,0
27 Aug 2013,0
30 Aug 2013,0
1 Sep 2013,0
3 Sep 2013,0
4 Sep 2013,0
15 Sep 2013,0
19 Sep 2013,0
26 Sep 2013,1
6 Oct 2013,0
22 Oct 2013,0
27 Oct 2013,0
7 Nov 2013,0
7 Nov 2013,0
17 Nov 2013,0
20 Nov 2013,0
6 Dec 2013,0
13 Dec 2013,0
13 Dec 2013,0
16 Dec 2013,0
17 Dec 2013,0
23 Dec 2013,0
30 Dec 2013,0
2 Jan 2014,0
3 Jan 2014,0
5 Jan 2014,0
9 Jan 2014,0
11 Jan 2014,0
12 Jan 2014,0
25 Jan 2014,0
27 Jan 2014,0
1 Feb 2014,0
1 Feb 2014,0
1 Feb 2014,0
7 Feb 2014,0
10 Feb 2014,0
17 Feb 2014,0
17 Feb 2014,0
17 Feb 2014,0
22 Feb 2014,0
3 Mar 2014,0
4 Mar 2014,0
4 Mar 2014,0
5 Mar 2014,0
8 Mar 2014,0
9 Mar 2014,0
10 Mar 2014,0
13 Mar 2014,0
17 Mar 2014,0
21 Mar 2014,0
4 Apr 2014,0
11 Apr 2014,0
19 Apr 2014,0
20 Apr 2014,0
26 Apr 2014,0
27 Apr 2014,0
6 May 2014,0
10 May 2014,0
13 May 2014,0
16 May 2014,0
16 May 2014,0
18 May 2014,0
4 Jun 2014,0
9 Jun 2014,0
17 Jun 2014,0
18 Jun 2014,0
23 Jun 2014,0
26 Jun 2014,0
28 Jun 2014,0
28 Jun 2014,0
29 Jun 2014,0
11 Jul 2014,0
14 Jul 2014,0
14 Jul 2014,0
16 Jul 2014,0
22 Jul 2014,0
29 Jul 2014,0
1 Aug 2014,0
5 Aug 2014,0
14 Aug 2014,0
14 Aug 2014,0
31 Aug 2014,0
8 Sep 2014,0
17 Sep 2014,0
18 Sep 2014,0
25 Sep 2014,0
4 Oct 2014,0
7 Oct 2014,0
7 Oct 2014,0
8 Oct 2014,0
13 Oct 2014,0
6 Nov 2014,0
11 Nov 2014,0
11 Nov 2014,0
20 Nov 2014,0
22 Nov 2014,0
24 Nov 2014,0
24 Nov 2014,0
8 Dec 2014,0
11 Dec 2014,0
12 Dec 2014,0
17 Dec 2014,0
20 Dec 2014,0
23 Dec 2014,0
23 Dec 2014,0
23 Dec 2014,0
29 Dec 2014,0
7 Jan 2015,0
14 Jan 2015,0
15 Jan 2015,0
15 Jan 2015,0
17 Jan 2015,0
26 Jan 2015,0
29 Jan 2015,0
30 Jan 2015,0
3 Feb 2015,0
15 Feb 2015,0
15 Feb 2015,0
16 Feb 2015,0
20 Feb 2015,0
25 Feb 2015,0
21 Mar 2015,0
25 Mar 2015,0
25 Mar 2015,0
1 Apr 2015,0
1 Apr 2015,0
13 Apr 2015,0
13 Apr 2015,0
21 Apr 2015,0
24 Apr 2015,0
28 Apr 2015,0
5 May 2015,0
5 May 2015,0
6 May 2015,0
10 May 2015,0
11 May 2015,0
14 May 2015,0
14 May 2015,0
25 May 2015,0
2 Jun 2015,0
3 Jun 2015,0
3 Jun 2015,0
5 Jun 2015,0
6 Jun 2015,0
9 Jun 2015,0
30 Jun 2015,0
3 Jul 2015,0
5 Jul 2015,0
5 Jul 2015,0
6 Jul 2015,0
8 Jul 2015,0
8 Jul 2015,0
9 Jul 2015,0
13 Jul 2015,0
25 Jul 2015,0
4 Aug 2015,0
4 Aug 2015,0
11 Aug 2015,0
15 Aug 2015,0
17 Aug 2015,0
18 Aug 2015,0
19 Aug 2015,0
20 Aug 2015,0
23 Aug 2015,0
23 Aug 2015,0
28 Aug 2015,0
30 Aug 2015,0
5 Sep 2015,0
5 Sep 2015,0
6 Sep 2015,0
13 Sep 2015,0
14 Sep 2015,0
